year_month,date,product,region,customer_segment,customer_id,revenue,cogs,opex,gross_profit,operating_income,n_customers,active_subscriptions,churned_count,new_subscriptions,subscription_status,revenue_type
2023-05,2023-05-01,Enterprise,APAC,Enterprise,Enterprise_APAC_Enterprise_4,550723.74,199825.86,131895.32,350897.88,219002.56,346,246,18,84,active,subscription
2023-05,2023-05-01,Enterprise,LATAM,Startup,Enterprise_LATAM_Startup_4,159590.37,58568.92,31924.48,101021.45,69096.96,65,57,3,7,active,subscription
2023-05,2023-05-01,Enterprise,LATAM,SMB,Enterprise_LATAM_SMB_4,532853.5,166578.16,113139.93,366275.34,253135.41,73,51,6,20,active,subscription
2023-05,2023-05-01,Enterprise,LATAM,Mid-Market,Enterprise_LATAM_Mid-Market_4,460205.12,165950.6,118287.1,294254.52,175967.42,419,304,57,86,churned,one_time
2023-05,2023-05-01,Enterprise,LATAM,Enterprise,Enterprise_LATAM_Enterprise_4,549806.49,217164.17,140465.98,332642.31,192176.34,277,243,16,33,active,subscription
2023-05,2023-05-01,Enterprise,INDIA,Startup,Enterprise_INDIA_Startup_4,576583.15,182114.96,143423.2,394468.2,251044.99,422,397,54,95,active,subscription
2023-05,2023-05-01,Enterprise,INDIA,SMB,Enterprise_INDIA_SMB_4,413409.08,126998.48,93293.22,286410.6,193117.38,52,40,6,5,new,subscription
2023-05,2023-05-01,Enterprise,INDIA,Mid-Market,Enterprise_INDIA_Mid-Market_4,219328.68,73751.09,45322.2,145577.59,100255.39,134,126,14,16,active,one_time
2023-05,2023-05-01,Enterprise,INDIA,Enterprise,Enterprise_INDIA_Enterprise_4,181901.86,65624.66,43705.04,116277.2,72572.17,280,200,19,40,active,subscription
2023-05,2023-05-01,API,AMER,Startup,API_AMER_Startup_4,362345.3,116502.85,103689.64,245842.45,142152.82,246,175,14,73,churned,one_time
2023-05,2023-05-01,API,AMER,SMB,API_AMER_SMB_4,162046.87,64179.77,34721.04,97867.1,63146.05,477,381,56,94,active,subscription
2023-05,2023-05-01,API,AMER,Mid-Market,API_AMER_Mid-Market_4,299604.16,103986.16,81092.13,195617.99,114525.86,124,104,14,12,active,one_time
2023-05,2023-05-01,API,AMER,Enterprise,API_AMER_Enterprise_4,99030.37,36431.18,21549.83,62599.2,41049.37,163,122,22,39,active,subscription
2023-05,2023-05-01,API,EMEA,Startup,API_EMEA_Startup_4,508483.44,176959.1,120673.66,331524.34,210850.67,454,414,46,54,active,subscription
2023-05,2023-05-01,API,EMEA,SMB,API_EMEA_SMB_4,216564.02,74119.89,49773.73,142444.13,92670.4,346,249,35,62,active,subscription
2023-05,2023-05-01,API,EMEA,Mid-Market,API_EMEA_Mid-Market_4,286918.57,91090.53,85705.45,195828.04,110122.59,96,81,10,15,churned,subscription
2023-05,2023-05-01,API,EMEA,Enterprise,API_EMEA_Enterprise_4,243316.33,90557.48,50611.97,152758.85,102146.87,185,166,19,28,active,subscription
2023-05,2023-05-01,API,APAC,Startup,API_APAC_Startup_4,532530.49,196292.03,119814.13,336238.46,216424.33,59,50,3,11,active,subscription
2023-05,2023-05-01,API,APAC,SMB,API_APAC_SMB_4,330418.32,115504.03,77077.81,214914.29,137836.48,66,56,6,12,active,one_time
2023-05,2023-05-01,API,APAC,Mid-Market,API_APAC_Mid-Market_4,315643.84,111845.42,72748.36,203798.41,131050.06,122,88,14,16,active,subscription
2023-05,2023-05-01,API,APAC,Enterprise,API_APAC_Enterprise_4,278869.17,96744.66,66028.09,182124.5,116096.41,282,249,15,78,active,subscription
2023-05,2023-05-01,API,LATAM,Startup,API_LATAM_Startup_4,155881.11,53493.1,43920.52,102388.01,58467.49,10,9,0,1,active,subscription
2023-05,2023-05-01,API,LATAM,SMB,API_LATAM_SMB_4,397156.51,122131.31,84761.24,275025.21,190263.97,228,214,29,61,churned,subscription
2023-05,2023-05-01,API,LATAM,Mid-Market,API_LATAM_Mid-Market_4,500001.19,159755.82,144630.91,340245.37,195614.46,131,100,14,35,new,subscription
2023-05,2023-05-01,API,LATAM,Enterprise,API_LATAM_Enterprise_4,273010.63,88051.58,61621.12,184959.05,123337.92,442,402,49,47,new,subscription
2023-05,2023-05-01,API,INDIA,Startup,API_INDIA_Startup_4,518474.08,198805.21,146884.03,319668.87,172784.84,432,338,56,46,churned,subscription
2023-05,2023-05-01,API,INDIA,SMB,API_INDIA_SMB_4,269593.8,94281.46,71911.87,175312.34,103400.47,83,69,4,9,active,subscription
2023-05,2023-05-01,API,INDIA,Mid-Market,API_INDIA_Mid-Market_4,101711.73,37800.69,22881.32,63911.04,41029.72,491,395,71,107,churned,subscription
2023-05,2023-05-01,API,INDIA,Enterprise,API_INDIA_Enterprise_4,269086.25,89789.98,69141.24,179296.27,110155.03,411,309,45,82,churned,one_time
2023-05,2023-05-01,Analytics,AMER,Startup,Analytics_AMER_Startup_4,273092.15,95755.68,81149.78,177336.47,96186.69,130,95,13,37,active,subscription
2023-05,2023-05-01,Analytics,AMER,SMB,Analytics_AMER_SMB_4,379916.04,149324.05,107779.44,230592.0,122812.56,414,340,60,105,active,subscription
2023-05,2023-05-01,Analytics,AMER,Mid-Market,Analytics_AMER_Mid-Market_4,349524.46,131014.38,97305.11,218510.08,121204.97,124,109,14,36,new,subscription
2023-05,2023-05-01,Analytics,AMER,Enterprise,Analytics_AMER_Enterprise_4,441685.64,144609.71,125702.2,297075.92,171373.72,395,302,23,48,active,subscription
2023-05,2023-05-01,Analytics,EMEA,Startup,Analytics_EMEA_Startup_4,503636.61,186410.68,140466.3,317225.93,176759.63,477,432,63,75,churned,subscription
2023-05,2023-05-01,Analytics,EMEA,SMB,Analytics_EMEA_SMB_4,279997.95,104954.61,82916.76,175043.34,92126.58,26,23,1,6,active,one_time
2023-05,2023-05-01,Analytics,EMEA,Mid-Market,Analytics_EMEA_Mid-Market_4,275244.9,100793.85,67843.87,174451.05,106607.18,232,177,27,48,active,subscription
2023-05,2023-05-01,Analytics,EMEA,Enterprise,Analytics_EMEA_Enterprise_4,493629.46,149499.18,129866.56,344130.28,214263.72,80,70,8,22,new,subscription
2023-05,2023-05-01,Analytics,APAC,Startup,Analytics_APAC_Startup_4,493156.27,149805.95,116738.46,343350.32,226611.87,477,408,57,76,active,subscription
2023-05,2023-05-01,Analytics,APAC,SMB,Analytics_APAC_SMB_4,552379.6,192675.77,145300.59,359703.82,214403.24,106,92,9,10,active,subscription
2023-05,2023-05-01,Analytics,APAC,Mid-Market,Analytics_APAC_Mid-Market_4,416140.13,142213.74,113634.51,273926.4,160291.88,132,112,12,38,active,one_time
2023-05,2023-05-01,Analytics,APAC,Enterprise,Analytics_APAC_Enterprise_4,586807.29,228088.6,164918.47,358718.69,193800.22,145,101,21,22,active,subscription
2023-05,2023-05-01,Analytics,LATAM,Startup,Analytics_LATAM_Startup_4,365910.93,142852.91,84897.96,223058.02,138160.06,450,410,57,124,churned,subscription
2023-05,2023-05-01,Analytics,LATAM,SMB,Analytics_LATAM_SMB_4,215381.16,83744.7,61181.25,131636.46,70455.21,159,121,15,26,active,one_time
2023-05,2023-05-01,Analytics,LATAM,Mid-Market,Analytics_LATAM_Mid-Market_4,290650.29,112221.05,74576.89,178429.24,103852.36,178,157,15,42,active,subscription
2023-05,2023-05-01,Analytics,LATAM,Enterprise,Analytics_LATAM_Enterprise_4,273753.79,85210.62,70543.16,188543.17,118000.02,182,154,15,54,active,subscription
2023-05,2023-05-01,Analytics,INDIA,Startup,Analytics_INDIA_Startup_4,231682.5,83945.85,47641.64,147736.64,100095.0,63,58,9,6,active,subscription
2023-05,2023-05-01,Analytics,INDIA,SMB,Analytics_INDIA_SMB_4,458924.84,167057.54,97286.93,291867.3,194580.37,58,45,6,6,active,subscription
2023-05,2023-05-01,Analytics,INDIA,Mid-Market,Analytics_INDIA_Mid-Market_4,488750.44,183399.17,134568.29,305351.28,170782.98,269,195,32,35,churned,subscription
2023-05,2023-05-01,Analytics,INDIA,Enterprise,Analytics_INDIA_Enterprise_4,504368.4,166391.77,116841.89,337976.62,221134.74,271,208,30,64,churned,subscription
2023-05,2023-05-01,Support,AMER,Startup,Support_AMER_Startup_4,466232.29,166041.91,134407.15,300190.38,165783.24,436,412,44,125,active,subscription
2023-05,2023-05-01,Support,AMER,SMB,Support_AMER_SMB_4,200072.62,78618.65,43464.7,121453.97,77989.27,237,202,23,28,churned,subscription
2023-05,2023-05-01,Support,AMER,Mid-Market,Support_AMER_Mid-Market_4,223786.42,73989.14,63507.04,149797.27,86290.24,339,299,21,93,active,subscription
2023-05,2023-05-01,Support,AMER,Enterprise,Support_AMER_Enterprise_4,303295.57,116610.83,87881.78,186684.74,98802.96,490,376,73,122,active,subscription
2023-05,2023-05-01,Support,EMEA,Startup,Support_EMEA_Startup_4,84828.43,25711.98,21666.72,59116.45,37449.73,397,325,20,47,active,subscription
2023-05,2023-05-01,Support,EMEA,SMB,Support_EMEA_SMB_4,206725.73,74046.37,42489.37,132679.36,90189.99,288,217,40,53,new,subscription
2023-05,2023-05-01,Support,EMEA,Mid-Market,Support_EMEA_Mid-Market_4,551478.12,165738.42,151559.36,385739.7,234180.34,486,452,26,89,active,subscription
2023-05,2023-05-01,Support,EMEA,Enterprise,Support_EMEA_Enterprise_4,485669.31,154425.62,143738.41,331243.7,187505.29,146,131,8,33,new,subscription
2023-05,2023-05-01,Support,APAC,Startup,Support_APAC_Startup_4,410923.01,126510.81,106994.29,284412.2,177417.91,494,362,64,147,active,subscription
2023-05,2023-05-01,Support,APAC,SMB,Support_APAC_SMB_4,83384.99,25130.01,24360.25,58254.98,33894.73,429,317,50,53,active,subscription
2023-05,2023-05-01,Support,APAC,Mid-Market,Support_APAC_Mid-Market_4,454907.3,148392.35,131091.42,306514.95,175423.52,79,66,4,9,active,one_time
2023-05,2023-05-01,Support,APAC,Enterprise,Support_APAC_Enterprise_4,517529.42,206110.18,130822.85,311419.24,180596.4,415,329,25,101,active,subscription
2023-05,2023-05-01,Support,LATAM,Startup,Support_LATAM_Startup_4,190569.03,63353.5,44482.92,127215.53,82732.62,211,165,27,58,active,subscription
2023-05,2023-05-01,Support,LATAM,SMB,Support_LATAM_SMB_4,75123.47,29141.93,15122.43,45981.54,30859.11,49,37,4,13,active,subscription
2023-05,2023-05-01,Support,LATAM,Mid-Market,Support_LATAM_Mid-Market_4,266268.61,86899.57,78672.79,179369.04,100696.25,243,209,29,24,new,subscription
2023-05,2023-05-01,Support,LATAM,Enterprise,Support_LATAM_Enterprise_4,182437.68,59538.05,37177.52,122899.63,85722.11,33,26,3,5,active,one_time
2023-05,2023-05-01,Support,INDIA,Startup,Support_INDIA_Startup_4,189866.98,66576.03,54005.81,123290.95,69285.14,419,316,23,50,active,subscription
2023-05,2023-05-01,Support,INDIA,SMB,Support_INDIA_SMB_4,331887.53,107979.4,97592.77,223908.13,126315.36,454,325,51,131,active,subscription
2023-05,2023-05-01,Support,INDIA,Mid-Market,Support_INDIA_Mid-Market_4,353474.89,136255.4,103553.41,217219.49,113666.08,276,216,29,32,active,subscription
2023-05,2023-05-01,Support,INDIA,Enterprise,Support_INDIA_Enterprise_4,167947.26,65105.77,36247.83,102841.49,66593.66,10,7,1,2,active,subscription
2023-05,2023-05-01,Training,AMER,Startup,Training_AMER_Startup_4,184018.9,68638.92,39228.11,115379.97,76151.86,449,406,50,119,active,subscription
2023-05,2023-05-01,Training,AMER,SMB,Training_AMER_SMB_4,66027.95,21810.48,17814.28,44217.47,26403.19,280,254,28,35,active,subscription
2023-05,2023-05-01,Training,AMER,Mid-Market,Training_AMER_Mid-Market_4,408898.51,158730.45,98519.56,250168.07,151648.5,232,173,11,52,active,one_time
2023-05,2023-05-01,Training,AMER,Enterprise,Training_AMER_Enterprise_4,161338.87,53981.22,38041.14,107357.65,69316.51,144,122,18,35,active,subscription
2023-05,2023-05-01,Training,EMEA,Startup,Training_EMEA_Startup_4,519949.99,156788.18,126646.0,363161.8,236515.8,415,357,22,45,active,subscription
2023-05,2023-05-01,Training,EMEA,SMB,Training_EMEA_SMB_4,528711.1,164146.85,149236.53,364564.25,215327.72,409,325,59,80,active,one_time
2023-05,2023-05-01,Training,EMEA,Mid-Market,Training_EMEA_Mid-Market_4,204485.12,62883.3,55370.15,141601.81,86231.66,44,40,5,8,active,one_time
2023-05,2023-05-01,Training,EMEA,Enterprise,Training_EMEA_Enterprise_4,364212.93,117318.36,82644.28,246894.57,164250.3,342,280,18,55,active,one_time
2023-05,2023-05-01,Training,APAC,Startup,Training_APAC_Startup_4,105160.51,40020.68,28069.27,65139.83,37070.56,148,123,8,14,active,subscription
2023-05,2023-05-01,Training,APAC,SMB,Training_APAC_SMB_4,122991.53,38296.63,29652.77,84694.89,55042.12,490,396,72,52,active,subscription
2023-05,2023-05-01,Training,APAC,Mid-Market,Training_APAC_Mid-Market_4,394087.36,122395.67,103587.6,271691.69,168104.09,177,131,23,44,active,subscription
2023-05,2023-05-01,Training,APAC,Enterprise,Training_APAC_Enterprise_4,197748.73,61734.96,49630.13,136013.77,86383.64,38,36,5,4,active,subscription
2023-05,2023-05-01,Training,LATAM,Startup,Training_LATAM_Startup_4,169710.76,53375.83,49290.47,116334.94,67044.46,182,155,22,52,active,one_time
2023-05,2023-05-01,Training,LATAM,SMB,Training_LATAM_SMB_4,92292.22,33253.02,18985.74,59039.21,40053.47,140,126,19,38,new,subscription
2023-05,2023-05-01,Training,LATAM,Mid-Market,Training_LATAM_Mid-Market_4,462810.67,165985.17,104652.84,296825.5,192172.66,432,352,47,45,active,subscription
2023-05,2023-05-01,Training,LATAM,Enterprise,Training_LATAM_Enterprise_4,281282.99,109562.54,83896.94,171720.45,87823.51,124,94,6,13,new,subscription
2023-05,2023-05-01,Training,INDIA,Startup,Training_INDIA_Startup_4,276240.88,83379.76,62721.09,192861.12,130140.02,447,335,31,106,active,subscription
2023-05,2023-05-01,Training,INDIA,SMB,Training_INDIA_SMB_4,472705.11,178869.37,115966.94,293835.74,177868.8,447,386,28,106,new,subscription
2023-05,2023-05-01,Training,INDIA,Mid-Market,Training_INDIA_Mid-Market_4,355127.86,140670.35,93306.17,214457.52,121151.34,444,361,62,53,active,subscription
2023-05,2023-05-01,Training,INDIA,Enterprise,Training_INDIA_Enterprise_4,109489.28,42947.96,28122.02,66541.31,38419.3,449,321,59,53,active,subscription
2023-05,2023-05-01,Premium,AMER,Startup,Premium_AMER_Startup_4,414936.11,159461.48,99535.77,255474.63,155938.86,245,212,31,47,active,subscription
2023-05,2023-05-01,Premium,AMER,SMB,Premium_AMER_SMB_4,532031.65,186097.71,151193.22,345933.94,194740.72,157,133,14,39,active,subscription
2023-05,2023-05-01,Premium,AMER,Mid-Market,Premium_AMER_Mid-Market_4,469823.53,179550.08,96759.22,290273.45,193514.23,373,320,27,45,churned,subscription
2023-05,2023-05-01,Premium,AMER,Enterprise,Premium_AMER_Enterprise_4,202444.9,78044.73,47503.07,124400.18,76897.1,21,14,2,6,churned,subscription
2023-05,2023-05-01,Premium,EMEA,Startup,Premium_EMEA_Startup_4,452658.63,172272.5,102816.35,280386.13,177569.78,202,185,12,25,active,one_time
2023-05,2023-05-01,Premium,EMEA,SMB,Premium_EMEA_SMB_4,425688.03,161819.84,102064.45,263868.2,161803.74,335,249,38,55,churned,subscription
2023-05,2023-05-01,Premium,EMEA,Mid-Market,Premium_EMEA_Mid-Market_4,288231.52,97904.39,84683.97,190327.12,105643.15,449,315,44,74,active,subscription
2023-05,2023-05-01,Premium,EMEA,Enterprise,Premium_EMEA_Enterprise_4,289356.47,98810.8,79073.12,190545.67,111472.55,134,104,10,28,active,subscription
2023-05,2023-05-01,Premium,APAC,Startup,Premium_APAC_Startup_4,551580.34,217953.81,130253.78,333626.53,203372.75,453,341,27,107,active,one_time
2023-05,2023-05-01,Premium,APAC,SMB,Premium_APAC_SMB_4,445011.47,135819.54,128352.22,309191.93,180839.71,415,329,30,88,active,subscription
2023-05,2023-05-01,Premium,APAC,Mid-Market,Premium_APAC_Mid-Market_4,542274.94,184873.76,149029.83,357401.19,208371.36,456,385,60,135,active,subscription
2023-05,2023-05-01,Premium,APAC,Enterprise,Premium_APAC_Enterprise_4,482851.2,174037.96,106156.91,308813.24,202656.34,237,209,30,47,active,one_time
2023-05,2023-05-01,Premium,LATAM,Startup,Premium_LATAM_Startup_4,409911.97,139707.74,93478.92,270204.24,176725.32,176,136,23,38,churned,one_time
2023-05,2023-05-01,Premium,LATAM,SMB,Premium_LATAM_SMB_4,418272.31,166679.44,84860.61,251592.87,166732.27,456,319,28,130,churned,subscription
2023-05,2023-05-01,Premium,LATAM,Mid-Market,Premium_LATAM_Mid-Market_4,470783.87,169885.73,139865.4,300898.14,161032.74,206,184,13,33,active,subscription
2023-05,2023-05-01,Premium,LATAM,Enterprise,Premium_LATAM_Enterprise_4,272715.59,105687.41,65874.27,167028.17,101153.9,70,60,6,20,active,subscription
2023-05,2023-05-01,Premium,INDIA,Startup,Premium_INDIA_Startup_4,546310.58,181426.22,123042.95,364884.36,241841.41,316,274,22,88,active,subscription
2023-05,2023-05-01,Premium,INDIA,SMB,Premium_INDIA_SMB_4,323208.86,125079.55,68720.51,198129.31,129408.8,375,335,54,46,active,subscription
2023-05,2023-05-01,Premium,INDIA,Mid-Market,Premium_INDIA_Mid-Market_4,257982.28,86764.32,52944.89,171217.96,118273.06,412,299,61,92,active,subscription
2023-05,2023-05-01,Premium,INDIA,Enterprise,Premium_INDIA_Enterprise_4,186000.72,68064.18,54121.13,117936.54,63815.41,138,104,16,14,active,subscription
2023-05,2023-05-01,Custom,AMER,Startup,Custom_AMER_Startup_4,139758.15,42891.64,41868.78,96866.52,54997.74,321,304,32,45,active,subscription
2023-05,2023-05-01,Custom,AMER,SMB,Custom_AMER_SMB_4,69249.08,21710.85,18663.99,47538.23,28874.24,219,164,19,35,active,subscription
2023-05,2023-05-01,Custom,AMER,Mid-Market,Custom_AMER_Mid-Market_4,364307.86,111692.86,79830.39,252615.0,172784.61,44,41,2,7,churned,subscription
2023-05,2023-05-01,Custom,AMER,Enterprise,Custom_AMER_Enterprise_4,559951.69,194168.23,160982.72,365783.46,204800.74,137,101,17,14,active,subscription
2023-05,2023-05-01,Custom,EMEA,Startup,Custom_EMEA_Startup_4,326914.49,116474.08,75627.34,210440.41,134813.07,277,244,39,72,active,subscription
2023-05,2023-05-01,Custom,EMEA,SMB,Custom_EMEA_SMB_4,239750.65,75959.25,61895.26,163791.4,101896.14,68,49,7,13,active,subscription
2023-05,2023-05-01,Custom,EMEA,Mid-Market,Custom_EMEA_Mid-Market_4,480615.53,172561.45,100781.1,308054.08,207272.97,297,226,41,35,active,subscription
2023-05,2023-05-01,Custom,EMEA,Enterprise,Custom_EMEA_Enterprise_4,232448.77,85085.24,63468.13,147363.53,83895.4,327,256,38,46,active,one_time
2023-05,2023-05-01,Custom,APAC,Startup,Custom_APAC_Startup_4,481067.99,188648.78,143286.39,292419.21,149132.82,283,212,21,84,active,subscription
2023-05,2023-05-01,Custom,APAC,SMB,Custom_APAC_SMB_4,127628.73,42470.44,28208.19,85158.29,56950.1,135,100,16,14,churned,subscription
2023-05,2023-05-01,Custom,APAC,Mid-Market,Custom_APAC_Mid-Market_4,406607.28,136827.17,106185.28,269780.11,163594.83,336,240,44,66,active,one_time
2023-05,2023-05-01,Custom,APAC,Enterprise,Custom_APAC_Enterprise_4,402431.25,127310.96,81840.42,275120.28,193279.86,282,225,14,47,new,one_time
2023-05,2023-05-01,Custom,LATAM,Startup,Custom_LATAM_Startup_4,233141.27,83646.32,66382.24,149494.95,83112.71,213,197,24,59,active,subscription
2023-05,2023-05-01,Custom,LATAM,SMB,Custom_LATAM_SMB_4,474046.67,146636.75,119501.19,327409.91,207908.72,261,237,29,59,active,one_time
2023-05,2023-05-01,Custom,LATAM,Mid-Market,Custom_LATAM_Mid-Market_4,476025.47,155138.37,128939.91,320887.1,191947.19,56,40,6,14,new,subscription
2023-05,2023-05-01,Custom,LATAM,Enterprise,Custom_LATAM_Enterprise_4,478860.93,173178.18,142984.17,305682.75,162698.58,163,115,18,29,active,one_time
2023-05,2023-05-01,Custom,INDIA,Startup,Custom_INDIA_Startup_4,454043.55,175159.36,113283.08,278884.19,165601.11,496,370,41,103,active,subscription
2023-05,2023-05-01,Custom,INDIA,SMB,Custom_INDIA_SMB_4,414760.05,153637.87,106121.43,261122.18,155000.75,49,39,6,10,churned,subscription
2023-05,2023-05-01,Custom,INDIA,Mid-Market,Custom_INDIA_Mid-Market_4,474719.89,164369.71,139613.5,310350.18,170736.68,468,366,51,100,active,subscription
2023-05,2023-05-01,Custom,INDIA,Enterprise,Custom_INDIA_Enterprise_4,72928.1,21969.05,21001.91,50959.05,29957.14,377,340,20,72,active,one_time
2023-05,2023-05-01,Legacy,AMER,Startup,Legacy_AMER_Startup_4,84888.14,32702.64,21632.9,52185.5,30552.6,277,251,23,77,active,subscription
2023-05,2023-05-01,Legacy,AMER,SMB,Legacy_AMER_SMB_4,587932.03,225960.09,138856.02,361971.94,223115.91,89,72,9,22,active,subscription
2023-05,2023-05-01,Legacy,AMER,Mid-Market,Legacy_AMER_Mid-Market_4,386085.83,120192.37,83252.9,265893.46,182640.56,317,276,35,65,active,subscription
2023-05,2023-05-01,Legacy,AMER,Enterprise,Legacy_AMER_Enterprise_4,205602.24,71965.54,44422.48,133636.7,89214.21,252,208,16,58,churned,subscription
2023-05,2023-05-01,Legacy,EMEA,Startup,Legacy_EMEA_Startup_4,318956.39,126801.98,74420.24,192154.4,117734.17,290,237,42,73,new,subscription
2023-05,2023-05-01,Legacy,EMEA,SMB,Legacy_EMEA_SMB_4,151749.98,46504.33,39116.01,105245.66,66129.65,177,143,24,51,active,one_time
2023-05,2023-05-01,Legacy,EMEA,Mid-Market,Legacy_EMEA_Mid-Market_4,367554.01,130054.73,90215.5,237499.28,147283.78,143,100,10,28,active,subscription
2023-05,2023-05-01,Legacy,EMEA,Enterprise,Legacy_EMEA_Enterprise_4,577844.29,193593.58,141697.99,384250.72,242552.72,325,305,45,53,active,subscription
2023-05,2023-05-01,Legacy,APAC,Startup,Legacy_APAC_Startup_4,259020.76,89962.38,68132.76,169058.38,100925.62,35,24,2,5,active,one_time
2023-05,2023-05-01,Legacy,APAC,SMB,Legacy_APAC_SMB_4,222161.18,69543.64,48855.07,152617.53,103762.46,20,14,1,3,active,subscription
